Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Month,DayOfWeek,Quarter,Inventory_Gap,Price_Margin,Markup_Ratio
2024-04-18,SKU_19,WH_5,SUP_10,South,24,344,7,281,0,15.87,25.1,0,0,26.83,4,3,2,63,9.230000000000002,0.5816005040957783
2024-04-19,SKU_19,WH_5,SUP_10,West,27,317,7,281,0,15.87,25.1,0,0,29.0,4,4,2,36,9.230000000000002,0.5816005040957783
2024-04-20,SKU_19,WH_5,SUP_10,East,25,292,7,281,0,15.87,25.1,0,0,23.11,4,5,2,11,9.230000000000002,0.5816005040957783
2024-04-21,SKU_19,WH_5,SUP_10,North,25,267,7,281,0,15.87,25.1,0,0,23.54,4,6,2,-14,9.230000000000002,0.5816005040957783
2024-04-22,SKU_19,WH_5,SUP_10,North,26,577,7,281,336,15.87,25.1,0,0,23.61,4,0,2,296,9.230000000000002,0.5816005040957783
2024-04-23,SKU_19,WH_5,SUP_10,South,33,544,7,281,0,15.87,25.1,0,0,34.24,4,1,2,263,9.230000000000002,0.5816005040957783
2024-04-24,SKU_19,WH_5,SUP_10,West,35,509,7,281,0,15.87,25.1,0,0,36.64,4,2,2,228,9.230000000000002,0.5816005040957783
2024-04-25,SKU_19,WH_5,SUP_10,West,25,484,7,281,0,15.87,25.1,0,0,27.17,4,3,2,203,9.230000000000002,0.5816005040957783
2024-04-26,SKU_19,WH_5,SUP_10,North,41,443,7,281,0,15.87,25.1,1,0,36.75,4,4,2,162,9.230000000000002,0.5816005040957783
2024-04-27,SKU_19,WH_5,SUP_10,North,33,410,7,281,0,15.87,25.1,0,0,36.35,4,5,2,129,9.230000000000002,0.5816005040957783
2024-04-28,SKU_19,WH_5,SUP_10,South,28,382,7,281,0,15.87,25.1,1,0,29.36,4,6,2,101,9.230000000000002,0.5816005040957783
2024-04-29,SKU_19,WH_5,SUP_10,South,30,352,7,281,0,15.87,25.1,0,0,31.45,4,0,2,71,9.230000000000002,0.5816005040957783
2024-04-30,SKU_19,WH_5,SUP_10,South,30,322,7,281,0,15.87,25.1,0,0,30.79,4,1,2,41,9.230000000000002,0.5816005040957783
2024-05-01,SKU_19,WH_5,SUP_10,South,30,292,7,281,0,15.87,25.1,0,0,25.57,5,2,2,11,9.230000000000002,0.5816005040957783
2024-05-02,SKU_19,WH_5,SUP_10,South,29,263,7,281,0,15.87,25.1,0,0,34.09,5,3,2,-18,9.230000000000002,0.5816005040957783
2024-05-03,SKU_19,WH_5,SUP_10,East,25,638,7,281,400,15.87,25.1,0,0,25.4,5,4,2,357,9.230000000000002,0.5816005040957783
2024-05-04,SKU_19,WH_5,SUP_10,East,36,602,7,281,0,15.87,25.1,1,0,39.32,5,5,2,321,9.230000000000002,0.5816005040957783
2024-05-05,SKU_19,WH_5,SUP_10,South,39,563,7,281,0,15.87,25.1,0,0,36.33,5,6,2,282,9.230000000000002,0.5816005040957783
2024-05-06,SKU_19,WH_5,SUP_10,East,19,544,7,281,0,15.87,25.1,0,0,23.93,5,0,2,263,9.230000000000002,0.5816005040957783
2024-05-07,SKU_19,WH_5,SUP_10,West,34,510,7,281,0,15.87,25.1,0,0,31.81,5,1,2,229,9.230000000000002,0.5816005040957783
2024-05-08,SKU_19,WH_5,SUP_10,East,28,482,7,281,0,15.87,25.1,0,0,31.81,5,2,2,201,9.230000000000002,0.5816005040957783
2024-05-09,SKU_19,WH_5,SUP_10,East,20,462,7,281,0,15.87,25.1,0,0,22.19,5,3,2,181,9.230000000000002,0.5816005040957783
2024-05-10,SKU_19,WH_5,SUP_10,North,37,425,7,281,0,15.87,25.1,0,0,34.22,5,4,2,144,9.230000000000002,0.5816005040957783
2024-05-11,SKU_19,WH_5,SUP_10,West,23,402,7,281,0,15.87,25.1,0,0,19.74,5,5,2,121,9.230000000000002,0.5816005040957783
2024-05-12,SKU_19,WH_5,SUP_10,West,37,365,7,281,0,15.87,25.1,1,0,37.33,5,6,2,84,9.230000000000002,0.5816005040957783
2024-05-13,SKU_19,WH_5,SUP_10,North,36,329,7,281,0,15.87,25.1,0,0,34.49,5,0,2,48,9.230000000000002,0.5816005040957783
2024-05-14,SKU_19,WH_5,SUP_10,North,27,302,7,281,0,15.87,25.1,0,0,26.09,5,1,2,21,9.230000000000002,0.5816005040957783
2024-05-15,SKU_19,WH_5,SUP_10,North,25,277,7,281,0,15.87,25.1,0,0,24.87,5,2,2,-4,9.230000000000002,0.5816005040957783
2024-05-16,SKU_19,WH_5,SUP_10,East,29,546,7,281,298,15.87,25.1,0,0,29.26,5,3,2,265,9.230000000000002,0.5816005040957783
2024-05-17,SKU_19,WH_5,SUP_10,North,24,522,7,281,0,15.87,25.1,0,0,20.49,5,4,2,241,9.230000000000002,0.5816005040957783
2024-05-18,SKU_19,WH_5,SUP_10,South,32,490,7,281,0,15.87,25.1,0,0,32.32,5,5,2,209,9.230000000000002,0.5816005040957783
2024-05-19,SKU_19,WH_5,SUP_10,East,37,453,7,281,0,15.87,25.1,1,0,37.24,5,6,2,172,9.230000000000002,0.5816005040957783
2024-05-20,SKU_19,WH_5,SUP_10,West,21,432,7,281,0,15.87,25.1,0,0,16.33,5,0,2,151,9.230000000000002,0.5816005040957783
2024-05-21,SKU_19,WH_5,SUP_10,North,25,407,7,281,0,15.87,25.1,0,0,25.52,5,1,2,126,9.230000000000002,0.5816005040957783
2024-05-22,SKU_19,WH_5,SUP_10,North,30,377,7,281,0,15.87,25.1,0,0,34.51,5,2,2,96,9.230000000000002,0.5816005040957783
2024-05-23,SKU_19,WH_5,SUP_10,North,20,357,7,281,0,15.87,25.1,1,0,21.41,5,3,2,76,9.230000000000002,0.5816005040957783
2024-05-24,SKU_19,WH_5,SUP_10,West,33,324,7,281,0,15.87,25.1,0,0,35.76,5,4,2,43,9.230000000000002,0.5816005040957783
2024-05-25,SKU_19,WH_5,SUP_10,East,35,289,7,281,0,15.87,25.1,0,0,38.61,5,5,2,8,9.230000000000002,0.5816005040957783
2024-05-26,SKU_19,WH_5,SUP_10,West,25,264,7,281,0,15.87,25.1,0,0,30.75,5,6,2,-17,9.230000000000002,0.5816005040957783
2024-05-27,SKU_19,WH_5,SUP_10,North,27,515,7,281,278,15.87,25.1,1,0,26.3,5,0,2,234,9.230000000000002,0.5816005040957783
2024-05-28,SKU_19,WH_5,SUP_10,South,29,486,7,281,0,15.87,25.1,0,0,25.64,5,1,2,205,9.230000000000002,0.5816005040957783
2024-05-29,SKU_19,WH_5,SUP_10,South,26,460,7,281,0,15.87,25.1,0,0,24.18,5,2,2,179,9.230000000000002,0.5816005040957783
2024-05-30,SKU_19,WH_5,SUP_10,West,21,439,7,281,0,15.87,25.1,0,0,19.42,5,3,2,158,9.230000000000002,0.5816005040957783
2024-05-31,SKU_19,WH_5,SUP_10,West,15,424,7,281,0,15.87,25.1,0,0,19.9,5,4,2,143,9.230000000000002,0.5816005040957783
2024-06-01,SKU_19,WH_5,SUP_10,East,16,408,7,281,0,15.87,25.1,0,0,16.93,6,5,2,127,9.230000000000002,0.5816005040957783
2024-06-02,SKU_19,WH_5,SUP_10,West,30,378,7,281,0,15.87,25.1,0,0,33.51,6,6,2,97,9.230000000000002,0.5816005040957783
2024-06-03,SKU_19,WH_5,SUP_10,East,22,356,7,281,0,15.87,25.1,0,0,17.6,6,0,2,75,9.230000000000002,0.5816005040957783
2024-06-04,SKU_19,WH_5,SUP_10,South,9,347,7,281,0,15.87,25.1,0,0,11.97,6,1,2,66,9.230000000000002,0.5816005040957783
2024-06-05,SKU_19,WH_5,SUP_10,East,25,322,7,281,0,15.87,25.1,0,0,20.5,6,2,2,41,9.230000000000002,0.5816005040957783
2024-06-06,SKU_19,WH_5,SUP_10,South,28,294,7,281,0,15.87,25.1,1,0,25.56,6,3,2,13,9.230000000000002,0.5816005040957783
2024-06-07,SKU_19,WH_5,SUP_10,East,32,262,7,281,0,15.87,25.1,0,0,31.12,6,4,2,-19,9.230000000000002,0.5816005040957783
2024-06-08,SKU_19,WH_5,SUP_10,South,17,567,7,281,322,15.87,25.1,0,0,18.8,6,5,2,286,9.230000000000002,0.5816005040957783
2024-06-09,SKU_19,WH_5,SUP_10,North,26,541,7,281,0,15.87,25.1,0,0,24.25,6,6,2,260,9.230000000000002,0.5816005040957783
2024-06-10,SKU_19,WH_5,SUP_10,East,28,513,7,281,0,15.87,25.1,0,0,31.98,6,0,2,232,9.230000000000002,0.5816005040957783
2024-06-11,SKU_19,WH_5,SUP_10,South,21,492,7,281,0,15.87,25.1,0,0,25.1,6,1,2,211,9.230000000000002,0.5816005040957783
2024-06-12,SKU_19,WH_5,SUP_10,North,24,468,7,281,0,15.87,25.1,0,0,26.8,6,2,2,187,9.230000000000002,0.5816005040957783
2024-06-13,SKU_19,WH_5,SUP_10,North,32,436,7,281,0,15.87,25.1,1,0,30.96,6,3,2,155,9.230000000000002,0.5816005040957783
2024-06-14,SKU_19,WH_5,SUP_10,West,17,419,7,281,0,15.87,25.1,0,0,14.65,6,4,2,138,9.230000000000002,0.5816005040957783
2024-06-15,SKU_19,WH_5,SUP_10,East,17,402,7,281,0,15.87,25.1,0,0,17.22,6,5,2,121,9.230000000000002,0.5816005040957783
2024-06-16,SKU_19,WH_5,SUP_10,North,26,376,7,281,0,15.87,25.1,0,0,29.9,6,6,2,95,9.230000000000002,0.5816005040957783
2024-06-17,SKU_19,WH_5,SUP_10,West,26,350,7,281,0,15.87,25.1,0,0,27.74,6,0,2,69,9.230000000000002,0.5816005040957783
2024-06-18,SKU_19,WH_5,SUP_10,West,25,325,7,281,0,15.87,25.1,0,0,22.16,6,1,2,44,9.230000000000002,0.5816005040957783
2024-06-19,SKU_19,WH_5,SUP_10,East,11,314,7,281,0,15.87,25.1,0,0,12.57,6,2,2,33,9.230000000000002,0.5816005040957783
2024-06-20,SKU_19,WH_5,SUP_10,East,29,285,7,281,0,15.87,25.1,0,0,29.84,6,3,2,4,9.230000000000002,0.5816005040957783
2024-06-21,SKU_19,WH_5,SUP_10,North,24,261,7,281,0,15.87,25.1,0,0,23.79,6,4,2,-20,9.230000000000002,0.5816005040957783
2024-06-22,SKU_19,WH_5,SUP_10,West,19,663,7,281,421,15.87,25.1,0,0,23.26,6,5,2,382,9.230000000000002,0.5816005040957783
2024-06-23,SKU_19,WH_5,SUP_10,West,27,636,7,281,0,15.87,25.1,0,0,27.19,6,6,2,355,9.230000000000002,0.5816005040957783
2024-06-24,SKU_19,WH_5,SUP_10,West,21,615,7,281,0,15.87,25.1,0,0,21.34,6,0,2,334,9.230000000000002,0.5816005040957783
2024-06-25,SKU_19,WH_5,SUP_10,North,24,591,7,281,0,15.87,25.1,0,0,27.92,6,1,2,310,9.230000000000002,0.5816005040957783
2024-06-26,SKU_19,WH_5,SUP_10,South,30,561,7,281,0,15.87,25.1,0,0,30.43,6,2,2,280,9.230000000000002,0.5816005040957783
2024-06-27,SKU_19,WH_5,SUP_10,North,26,535,7,281,0,15.87,25.1,0,0,20.05,6,3,2,254,9.230000000000002,0.5816005040957783
2024-06-28,SKU_19,WH_5,SUP_10,North,14,521,7,281,0,15.87,25.1,0,0,16.25,6,4,2,240,9.230000000000002,0.5816005040957783
2024-06-29,SKU_19,WH_5,SUP_10,West,17,504,7,281,0,15.87,25.1,0,0,16.34,6,5,2,223,9.230000000000002,0.5816005040957783
2024-06-30,SKU_19,WH_5,SUP_10,North,19,485,7,281,0,15.87,25.1,0,0,20.55,6,6,2,204,9.230000000000002,0.5816005040957783
2024-07-01,SKU_19,WH_5,SUP_10,South,12,473,7,281,0,15.87,25.1,0,0,7.67,7,0,3,192,9.230000000000002,0.5816005040957783
2024-07-02,SKU_19,WH_5,SUP_10,North,45,428,7,281,0,15.87,25.1,1,0,46.5,7,1,3,147,9.230000000000002,0.5816005040957783
2024-07-03,SKU_19,WH_5,SUP_10,East,15,413,7,281,0,15.87,25.1,1,0,11.42,7,2,3,132,9.230000000000002,0.5816005040957783
2024-07-04,SKU_19,WH_5,SUP_10,South,23,390,7,281,0,15.87,25.1,0,0,23.17,7,3,3,109,9.230000000000002,0.5816005040957783
2024-07-05,SKU_19,WH_5,SUP_10,North,11,379,7,281,0,15.87,25.1,0,0,11.13,7,4,3,98,9.230000000000002,0.5816005040957783
2024-07-06,SKU_19,WH_5,SUP_10,West,25,354,7,281,0,15.87,25.1,0,0,20.33,7,5,3,73,9.230000000000002,0.5816005040957783
2024-07-07,SKU_19,WH_5,SUP_10,East,25,329,7,281,0,15.87,25.1,0,0,24.28,7,6,3,48,9.230000000000002,0.5816005040957783
2024-07-08,SKU_19,WH_5,SUP_10,South,12,317,7,281,0,15.87,25.1,0,0,14.64,7,0,3,36,9.230000000000002,0.5816005040957783
2024-07-09,SKU_19,WH_5,SUP_10,South,21,296,7,281,0,15.87,25.1,0,0,21.94,7,1,3,15,9.230000000000002,0.5816005040957783
2024-07-10,SKU_19,WH_5,SUP_10,East,21,275,7,281,0,15.87,25.1,0,0,22.21,7,2,3,-6,9.230000000000002,0.5816005040957783
2024-07-11,SKU_19,WH_5,SUP_10,South,19,619,7,281,363,15.87,25.1,0,0,15.13,7,3,3,338,9.230000000000002,0.5816005040957783
2024-07-12,SKU_19,WH_5,SUP_10,East,15,604,7,281,0,15.87,25.1,0,0,16.84,7,4,3,323,9.230000000000002,0.5816005040957783
2024-07-13,SKU_19,WH_5,SUP_10,North,14,590,7,281,0,15.87,25.1,0,0,10.33,7,5,3,309,9.230000000000002,0.5816005040957783
2024-07-14,SKU_19,WH_5,SUP_10,North,25,565,7,281,0,15.87,25.1,0,0,24.21,7,6,3,284,9.230000000000002,0.5816005040957783
2024-07-15,SKU_19,WH_5,SUP_10,West,16,549,7,281,0,15.87,25.1,1,0,19.44,7,0,3,268,9.230000000000002,0.5816005040957783
2024-07-16,SKU_19,WH_5,SUP_10,North,19,530,7,281,0,15.87,25.1,0,0,20.86,7,1,3,249,9.230000000000002,0.5816005040957783
2024-07-17,SKU_19,WH_5,SUP_10,East,20,510,7,281,0,15.87,25.1,1,0,22.89,7,2,3,229,9.230000000000002,0.5816005040957783
2024-07-18,SKU_19,WH_5,SUP_10,North,22,488,7,281,0,15.87,25.1,0,0,23.66,7,3,3,207,9.230000000000002,0.5816005040957783
2024-07-19,SKU_19,WH_5,SUP_10,East,18,470,7,281,0,15.87,25.1,0,0,16.03,7,4,3,189,9.230000000000002,0.5816005040957783
2024-07-20,SKU_19,WH_5,SUP_10,South,20,450,7,281,0,15.87,25.1,0,0,21.79,7,5,3,169,9.230000000000002,0.5816005040957783
2024-07-21,SKU_19,WH_5,SUP_10,North,19,431,7,281,0,15.87,25.1,1,0,17.9,7,6,3,150,9.230000000000002,0.5816005040957783
2024-07-22,SKU_19,WH_5,SUP_10,South,16,415,7,281,0,15.87,25.1,0,0,14.91,7,0,3,134,9.230000000000002,0.5816005040957783
2024-07-23,SKU_19,WH_5,SUP_10,East,13,402,7,281,0,15.87,25.1,0,0,16.63,7,1,3,121,9.230000000000002,0.5816005040957783
2024-07-24,SKU_19,WH_5,SUP_10,East,19,383,7,281,0,15.87,25.1,0,0,18.99,7,2,3,102,9.230000000000002,0.5816005040957783
2024-07-25,SKU_19,WH_5,SUP_10,West,11,372,7,281,0,15.87,25.1,0,0,17.6,7,3,3,91,9.230000000000002,0.5816005040957783
2024-07-26,SKU_19,WH_5,SUP_10,East,14,358,7,281,0,15.87,25.1,1,0,17.95,7,4,3,77,9.230000000000002,0.5816005040957783
2024-07-27,SKU_19,WH_5,SUP_10,East,15,343,7,281,0,15.87,25.1,0,0,14.27,7,5,3,62,9.230000000000002,0.5816005040957783
2024-07-28,SKU_19,WH_5,SUP_10,North,22,321,7,281,0,15.87,25.1,1,0,18.82,7,6,3,40,9.230000000000002,0.5816005040957783
2024-07-29,SKU_19,WH_5,SUP_10,North,19,302,7,281,0,15.87,25.1,0,0,16.51,7,0,3,21,9.230000000000002,0.5816005040957783
2024-07-30,SKU_19,WH_5,SUP_10,West,13,289,7,281,0,15.87,25.1,0,0,8.87,7,1,3,8,9.230000000000002,0.5816005040957783
2024-07-31,SKU_19,WH_5,SUP_10,East,27,262,7,281,0,15.87,25.1,1,0,23.14,7,2,3,-19,9.230000000000002,0.5816005040957783
2024-08-01,SKU_19,WH_5,SUP_10,North,16,546,7,281,300,15.87,25.1,0,0,15.4,8,3,3,265,9.230000000000002,0.5816005040957783
2024-08-02,SKU_19,WH_5,SUP_10,East,12,534,7,281,0,15.87,25.1,0,0,11.31,8,4,3,253,9.230000000000002,0.5816005040957783
2024-08-03,SKU_19,WH_5,SUP_10,East,10,524,7,281,0,15.87,25.1,0,0,8.89,8,5,3,243,9.230000000000002,0.5816005040957783
2024-08-04,SKU_19,WH_5,SUP_10,North,17,507,7,281,0,15.87,25.1,0,0,16.3,8,6,3,226,9.230000000000002,0.5816005040957783
2024-08-05,SKU_19,WH_5,SUP_10,North,16,491,7,281,0,15.87,25.1,0,0,13.75,8,0,3,210,9.230000000000002,0.5816005040957783
2024-08-06,SKU_19,WH_5,SUP_10,North,8,483,7,281,0,15.87,25.1,0,0,8.17,8,1,3,202,9.230000000000002,0.5816005040957783
2024-08-07,SKU_19,WH_5,SUP_10,South,8,475,7,281,0,15.87,25.1,0,0,9.83,8,2,3,194,9.230000000000002,0.5816005040957783
2024-08-08,SKU_19,WH_5,SUP_10,North,13,462,7,281,0,15.87,25.1,0,0,19.56,8,3,3,181,9.230000000000002,0.5816005040957783
2024-08-09,SKU_19,WH_5,SUP_10,West,11,451,7,281,0,15.87,25.1,0,0,13.98,8,4,3,170,9.230000000000002,0.5816005040957783
2024-08-10,SKU_19,WH_5,SUP_10,South,18,433,7,281,0,15.87,25.1,0,0,18.26,8,5,3,152,9.230000000000002,0.5816005040957783
2024-08-11,SKU_19,WH_5,SUP_10,East,15,418,7,281,0,15.87,25.1,0,0,9.35,8,6,3,137,9.230000000000002,0.5816005040957783
2024-08-12,SKU_19,WH_5,SUP_10,South,14,404,7,281,0,15.87,25.1,0,0,12.35,8,0,3,123,9.230000000000002,0.5816005040957783
2024-08-13,SKU_19,WH_5,SUP_10,West,11,393,7,281,0,15.87,25.1,0,0,7.85,8,1,3,112,9.230000000000002,0.5816005040957783
2024-08-14,SKU_19,WH_5,SUP_10,South,21,372,7,281,0,15.87,25.1,0,0,20.21,8,2,3,91,9.230000000000002,0.5816005040957783
2024-08-15,SKU_19,WH_5,SUP_10,North,20,352,7,281,0,15.87,25.1,0,0,20.93,8,3,3,71,9.230000000000002,0.5816005040957783
2024-08-16,SKU_19,WH_5,SUP_10,South,9,343,7,281,0,15.87,25.1,0,0,7.15,8,4,3,62,9.230000000000002,0.5816005040957783
2024-08-17,SKU_19,WH_5,SUP_10,East,11,332,7,281,0,15.87,25.1,0,0,9.73,8,5,3,51,9.230000000000002,0.5816005040957783
2024-08-18,SKU_19,WH_5,SUP_10,West,10,322,7,281,0,15.87,25.1,0,0,5.95,8,6,3,41,9.230000000000002,0.5816005040957783
2024-08-19,SKU_19,WH_5,SUP_10,West,5,317,7,281,0,15.87,25.1,0,0,7.3,8,0,3,36,9.230000000000002,0.5816005040957783
2024-08-20,SKU_19,WH_5,SUP_10,North,19,298,7,281,0,15.87,25.1,0,0,19.24,8,1,3,17,9.230000000000002,0.5816005040957783
2024-08-21,SKU_19,WH_5,SUP_10,North,9,289,7,281,0,15.87,25.1,0,0,8.67,8,2,3,8,9.230000000000002,0.5816005040957783
2024-08-22,SKU_19,WH_5,SUP_10,East,0,289,7,281,0,15.87,25.1,0,0,0.0,8,3,3,8,9.230000000000002,0.5816005040957783
2024-08-23,SKU_19,WH_5,SUP_10,North,9,280,7,281,0,15.87,25.1,0,0,3.59,8,4,3,-1,9.230000000000002,0.5816005040957783
2024-08-24,SKU_19,WH_5,SUP_10,North,14,761,7,281,495,15.87,25.1,0,0,15.15,8,5,3,480,9.230000000000002,0.5816005040957783
2024-08-25,SKU_19,WH_5,SUP_10,East,4,757,7,281,0,15.87,25.1,0,0,5.24,8,6,3,476,9.230000000000002,0.5816005040957783
2024-08-26,SKU_19,WH_5,SUP_10,East,11,746,7,281,0,15.87,25.1,0,0,13.0,8,0,3,465,9.230000000000002,0.5816005040957783
2024-08-27,SKU_19,WH_5,SUP_10,West,5,741,7,281,0,15.87,25.1,0,0,1.75,8,1,3,460,9.230000000000002,0.5816005040957783
2024-08-28,SKU_19,WH_5,SUP_10,North,7,734,7,281,0,15.87,25.1,0,0,8.66,8,2,3,453,9.230000000000002,0.5816005040957783
2024-08-29,SKU_19,WH_5,SUP_10,North,15,719,7,281,0,15.87,25.1,0,0,18.76,8,3,3,438,9.230000000000002,0.5816005040957783
2024-08-30,SKU_19,WH_5,SUP_10,West,3,716,7,281,0,15.87,25.1,0,0,0.0,8,4,3,435,9.230000000000002,0.5816005040957783
2024-08-31,SKU_19,WH_5,SUP_10,East,9,707,7,281,0,15.87,25.1,0,0,7.39,8,5,3,426,9.230000000000002,0.5816005040957783
2024-09-01,SKU_19,WH_5,SUP_10,West,20,687,7,281,0,15.87,25.1,0,0,25.71,9,6,3,406,9.230000000000002,0.5816005040957783
2024-09-02,SKU_19,WH_5,SUP_10,South,9,678,7,281,0,15.87,25.1,0,0,11.72,9,0,3,397,9.230000000000002,0.5816005040957783
2024-09-03,SKU_19,WH_5,SUP_10,East,2,676,7,281,0,15.87,25.1,1,0,5.15,9,1,3,395,9.230000000000002,0.5816005040957783
2024-09-04,SKU_19,WH_5,SUP_10,South,8,668,7,281,0,15.87,25.1,0,0,4.22,9,2,3,387,9.230000000000002,0.5816005040957783
2024-09-05,SKU_19,WH_5,SUP_10,East,11,657,7,281,0,15.87,25.1,0,0,13.73,9,3,3,376,9.230000000000002,0.5816005040957783
2024-09-06,SKU_19,WH_5,SUP_10,East,10,647,7,281,0,15.87,25.1,0,0,6.5,9,4,3,366,9.230000000000002,0.5816005040957783
2024-09-07,SKU_19,WH_5,SUP_10,East,15,632,7,281,0,15.87,25.1,0,0,16.63,9,5,3,351,9.230000000000002,0.5816005040957783
2024-09-08,SKU_19,WH_5,SUP_10,East,9,623,7,281,0,15.87,25.1,0,0,8.46,9,6,3,342,9.230000000000002,0.5816005040957783
2024-09-09,SKU_19,WH_5,SUP_10,West,7,616,7,281,0,15.87,25.1,0,0,7.67,9,0,3,335,9.230000000000002,0.5816005040957783
2024-09-10,SKU_19,WH_5,SUP_10,South,16,600,7,281,0,15.87,25.1,0,0,10.36,9,1,3,319,9.230000000000002,0.5816005040957783
2024-09-11,SKU_19,WH_5,SUP_10,North,9,591,7,281,0,15.87,25.1,0,0,6.61,9,2,3,310,9.230000000000002,0.5816005040957783
2024-09-12,SKU_19,WH_5,SUP_10,East,11,580,7,281,0,15.87,25.1,1,0,10.51,9,3,3,299,9.230000000000002,0.5816005040957783
2024-09-13,SKU_19,WH_5,SUP_10,West,5,575,7,281,0,15.87,25.1,1,0,4.07,9,4,3,294,9.230000000000002,0.5816005040957783
2024-09-14,SKU_19,WH_5,SUP_10,South,3,572,7,281,0,15.87,25.1,0,0,2.76,9,5,3,291,9.230000000000002,0.5816005040957783
2024-09-15,SKU_19,WH_5,SUP_10,East,9,563,7,281,0,15.87,25.1,0,0,13.01,9,6,3,282,9.230000000000002,0.5816005040957783
2024-09-16,SKU_19,WH_5,SUP_10,East,15,548,7,281,0,15.87,25.1,0,0,19.93,9,0,3,267,9.230000000000002,0.5816005040957783
2024-09-17,SKU_19,WH_5,SUP_10,West,16,532,7,281,0,15.87,25.1,0,0,15.6,9,1,3,251,9.230000000000002,0.5816005040957783
2024-09-18,SKU_19,WH_5,SUP_10,West,10,522,7,281,0,15.87,25.1,0,0,10.77,9,2,3,241,9.230000000000002,0.5816005040957783
2024-09-19,SKU_19,WH_5,SUP_10,North,6,516,7,281,0,15.87,25.1,0,0,2.51,9,3,3,235,9.230000000000002,0.5816005040957783
2024-09-20,SKU_19,WH_5,SUP_10,North,8,508,7,281,0,15.87,25.1,0,0,7.07,9,4,3,227,9.230000000000002,0.5816005040957783
2024-09-21,SKU_19,WH_5,SUP_10,West,13,495,7,281,0,15.87,25.1,0,0,3.89,9,5,3,214,9.230000000000002,0.5816005040957783
2024-09-22,SKU_19,WH_5,SUP_10,North,12,483,7,281,0,15.87,25.1,0,0,10.17,9,6,3,202,9.230000000000002,0.5816005040957783
2024-09-23,SKU_19,WH_5,SUP_10,East,12,471,7,281,0,15.87,25.1,0,0,12.7,9,0,3,190,9.230000000000002,0.5816005040957783
2024-09-24,SKU_19,WH_5,SUP_10,North,14,457,7,281,0,15.87,25.1,1,0,14.9,9,1,3,176,9.230000000000002,0.5816005040957783
2024-09-25,SKU_19,WH_5,SUP_10,South,5,452,7,281,0,15.87,25.1,0,0,4.88,9,2,3,171,9.230000000000002,0.5816005040957783
2024-09-26,SKU_19,WH_5,SUP_10,South,15,437,7,281,0,15.87,25.1,0,0,11.12,9,3,3,156,9.230000000000002,0.5816005040957783
2024-09-27,SKU_19,WH_5,SUP_10,South,10,427,7,281,0,15.87,25.1,0,0,13.59,9,4,3,146,9.230000000000002,0.5816005040957783
2024-09-28,SKU_19,WH_5,SUP_10,North,14,413,7,281,0,15.87,25.1,1,0,15.85,9,5,3,132,9.230000000000002,0.5816005040957783
2024-09-29,SKU_19,WH_5,SUP_10,South,14,399,7,281,0,15.87,25.1,1,0,15.73,9,6,3,118,9.230000000000002,0.5816005040957783
2024-09-30,SKU_19,WH_5,SUP_10,North,11,388,7,281,0,15.87,25.1,0,0,13.1,9,0,3,107,9.230000000000002,0.5816005040957783
2024-10-01,SKU_19,WH_5,SUP_10,North,12,376,7,281,0,15.87,25.1,0,0,11.32,10,1,4,95,9.230000000000002,0.5816005040957783
2024-10-02,SKU_19,WH_5,SUP_10,South,15,361,7,281,0,15.87,25.1,1,0,11.83,10,2,4,80,9.230000000000002,0.5816005040957783
2024-10-03,SKU_19,WH_5,SUP_10,North,9,352,7,281,0,15.87,25.1,0,0,4.49,10,3,4,71,9.230000000000002,0.5816005040957783
2024-10-04,SKU_19,WH_5,SUP_10,West,6,346,7,281,0,15.87,25.1,0,0,7.38,10,4,4,65,9.230000000000002,0.5816005040957783
2024-10-05,SKU_19,WH_5,SUP_10,North,8,338,7,281,0,15.87,25.1,0,0,4.51,10,5,4,57,9.230000000000002,0.5816005040957783
2024-10-06,SKU_19,WH_5,SUP_10,West,2,336,7,281,0,15.87,25.1,0,0,1.64,10,6,4,55,9.230000000000002,0.5816005040957783
2024-10-07,SKU_19,WH_5,SUP_10,East,9,327,7,281,0,15.87,25.1,0,0,10.22,10,0,4,46,9.230000000000002,0.5816005040957783
2024-10-08,SKU_19,WH_5,SUP_10,West,2,325,7,281,0,15.87,25.1,0,0,5.18,10,1,4,44,9.230000000000002,0.5816005040957783
2024-10-09,SKU_19,WH_5,SUP_10,West,20,305,7,281,0,15.87,25.1,1,0,20.25,10,2,4,24,9.230000000000002,0.5816005040957783
2024-10-10,SKU_19,WH_5,SUP_10,West,6,299,7,281,0,15.87,25.1,0,0,1.2,10,3,4,18,9.230000000000002,0.5816005040957783
2024-10-11,SKU_19,WH_5,SUP_10,East,4,295,7,281,0,15.87,25.1,0,0,2.43,10,4,4,14,9.230000000000002,0.5816005040957783
2024-10-12,SKU_19,WH_5,SUP_10,West,5,290,7,281,0,15.87,25.1,0,0,3.05,10,5,4,9,9.230000000000002,0.5816005040957783
2024-10-13,SKU_19,WH_5,SUP_10,North,7,283,7,281,0,15.87,25.1,0,0,5.58,10,6,4,2,9.230000000000002,0.5816005040957783
